densidad	temperatura	job	potencial_mean	potencial_2	cinetica_mean	cinetica_2	total_mean	total_2	presion_mean	presion_2
0.291	1.10	01	-1.909129525669629	3.65058971752667	1.651833340391176	2.736145904318889	-0.257296185278453	0.0787249144867313	0.1078752562025146	0.01800986391188328
0.291	1.10	06	-1.9231133174809396	3.7054808534281314	1.6388062309790716	2.6959041713525713	-0.28430708650186787	0.09798532209984992	0.10380661423544735	0.016601858384971097
0.164	0.90	02	-1.625414486869535	2.6724720432412026	1.3513951923883631	1.8318695077376195	-0.2740192944811718	0.11183162225852504	0.04349319226084403	0.003071896171212948
0.164	0.90	03	-1.6882825170226488	2.8783199065952605	1.343957093640714	1.811909599397901	-0.34432542338193484	0.15129023971000705	0.03992611842112568	0.0028552555909922084
0.164	0.90	05	-1.6705314344928879	2.813506040296961	1.349842652204117	1.8291045515508644	-0.32068878228877096	0.1334097348480281	0.040280197477959884	0.0027814527511513566
0.164	0.90	04	-1.6040510243854957	2.590640568263883	1.3448838990207828	1.8146195675333718	-0.2591671253647131	0.08889692566825191	0.04246077157850446	0.0030041299845265834
0.164	0.90	01	-1.6346814536772885	2.6997729743501466	1.3553267838356722	1.843178688861377	-0.2793546698416162	0.11272317463069734	0.04066285685666263	0.0029672192865220657
0.164	0.90	06	-1.6501244036830396	2.747776755968045	1.3484405910699289	1.8240759906121755	-0.3016838126131107	0.11775605176034797	0.04318295578232358	0.003166867859210372
0.164	2.00	02	-0.893750914829596	0.80134377074254	3.0047738901803256	9.060175621417377	2.1110229753507292	4.490412665138427	0.3034683388059454	0.09378136506939364
0.164	2.00	03	-0.888685484781316	0.792482072724872	3.013518604095639	9.111009638127825	2.124833119314323	4.547349960923996	0.3043834860674299	0.09442911950525254
0.164	2.00	05	-0.8890597260282403	0.7929039496311537	2.979243450986705	8.905706320675872	2.0901837249584645	4.401812526507987	0.3062538698148249	0.09561465560769307
0.164	2.00	04	-0.8925355835980548	0.7994590853252064	3.010466292158451	9.092413177349108	2.117930708560396	4.519270359833508	0.3015984350509338	0.09273861111361172
0.164	2.00	01	-0.8888836379492817	0.7928115782462337	2.9881146587373593	8.956472214541693	2.0992310207880776	4.438805487566247	0.30547262625393135	0.0951027361335314
0.164	2.00	06	-0.8911561508659422	0.7972865780129312	3.0039988655318726	9.054609229245933	2.11284271466593	4.4960922850212	0.30477075394069103	0.0947862581146658
0.164	1.10	02	-1.1799449823913717	1.397076895139238	1.644476724913614	2.71320284506785	0.46453174252224255	0.22978894268650674	0.09582209121558613	0.010281522248685419
0.164	1.10	03	-1.1814452996586904	1.4015001713845017	1.6573195625748471	2.7559767968428974	0.4758742629161568	0.2412308927172639	0.09744024475022157	0.010498469066510068
0.164	1.10	05	-1.1874186799654638	1.415928378757744	1.6503497326768326	2.731987121684155	0.46293105271136886	0.22883695379647886	0.0955386925106565	0.01027974150895274
0.164	1.10	04	-1.1840957380635593	1.4080256378348963	1.647122244528834	2.7219660963669083	0.46302650646527493	0.23072881662532316	0.09715700637711593	0.010517696323308644
0.164	1.10	01	-1.1856819372483345	1.4120349539742183	1.639813639649617	2.698288840791351	0.45413170240128253	0.2226707883534401	0.09869434920472255	0.010827125931250403
0.164	1.10	06	-1.1796956628361925	1.39637986297687	1.6587733482873885	2.76038004724451	0.4790776854511959	0.24187976256523014	0.097991061257325	0.01062628927469253
0.001	0.90	02	-0.008444559646319474	9.850644260673365e-05	1.3525953587934312	1.835739658302686	1.3441507991471118	1.8130234152008333	0.0008946376035435371	8.005256457314422e-07
0.001	0.90	03	-0.00852345274579351	0.00010058170989418584	1.3492478676473232	1.826912337363053	1.3407244149015296	1.8039550837068148	0.0008951085329328639	8.014287882573352e-07
0.001	0.90	05	-0.009027149840132599	0.00010896486549310486	1.3402651135134491	1.802320140451223	1.3312379636733165	1.7781982709666666	0.0008951206483802355	8.014952924546467e-07
0.001	0.90	04	-0.008631839851627758	0.00010268017998197236	1.348685979699596	1.824450824973613	1.3400541398479682	1.8012590382094522	0.0008949712586271799	8.011567867733117e-07
0.001	0.90	01	-0.008504399464786398	0.00010255656475464009	1.3485858934139934	1.824464909083449	1.340081493949207	1.8016257394931041	0.0008943821458020011	8.001304009491517e-07
0.001	0.90	06	-0.008931758710070516	0.00010966076777881317	1.344741886056703	1.8145493948814797	1.3358101273466327	1.7906315152731953	0.0008951218187666722	8.014796913778034e-07
0.001	2.00	02	-0.005454440604382241	5.25999071307296e-05	2.98524994805565	8.942856079285562	2.979795507451268	8.910379314849179	0.0019986203675291707	3.994954700349427e-06
0.001	2.00	03	-0.006071736624483825	5.791439782619674e-05	2.9965230818492055	9.00657279315753	2.990451345224722	8.97024559641251	0.0019971271586910256	3.988781646370789e-06
0.001	2.00	05	-0.005670941120377392	5.088137374494388e-05	2.991726283587716	8.980624605298747	2.986055342467339	8.946654211274629	0.001997763800305945	3.991356959060667e-06
0.001	2.00	04	-0.0054706383057226415	5.279277533369382e-05	3.0046284487924626	9.056594148673438	2.99915781048674	9.023715621655942	0.001999241197372759	3.99741417758129e-06
0.001	2.00	01	-0.005540140127593469	5.28503767071398e-05	3.009847098754933	9.09104978606045	3.0043069586273394	9.057682680930874	0.001998826833823815	3.9957472406659136e-06
0.001	2.00	06	-0.005657906898164845	5.545586373753584e-05	2.9889274029117154	8.96395130134931	2.9832694960135506	8.930286687952611	0.001999511460878001	3.9984436619202645e-06
0.001	1.10	02	-0.0075584856829124785	8.324700430405933e-05	1.6393962984404	2.697110068609042	1.6318378127574875	2.6723590163485706	0.001096578280939721	1.2027893784112537e-06
0.001	1.10	03	-0.006950992996420387	6.860238688435442e-05	1.651741628269173	2.737327286593003	1.6447906352727526	2.7144246322926504	0.0010964570751716286	1.202444542204372e-06
0.001	1.10	05	-0.007406940683105318	8.017886070070147e-05	1.654926407530433	2.7482371263469565	1.6475194668473279	2.7238216209386925	0.0010964692629170155	1.2024990492827743e-06
0.001	1.10	04	-0.006765093527451871	6.749398819370757e-05	1.6512566173733236	2.7350421154225555	1.6444915238458717	2.7127512276213626	0.0010968507600733505	1.2033012948284984e-06
0.001	1.10	01	-0.007362368662486966	7.628570707702396e-05	1.6536535258433365	2.7439680779264846	1.6462911571808496	2.7197693717791327	0.0010954078984335648	1.200120394767257e-06
0.001	1.10	06	-0.007519042029180804	8.075916390214026e-05	1.6580222616542384	2.7579387602556475	1.6505032196250575	2.7330654475470317	0.001095679544977138	1.2007059700609564e-06
0.010	0.90	02	-0.08145116040567767	0.006883619605295799	1.3516925248150116	1.8330456873949532	1.2702413644093338	1.6196045436690545	0.008595073106192425	7.411320186347667e-05
0.010	0.90	03	-0.08724987218771324	0.007873237260562604	1.342038809289098	1.8067706775195325	1.254788937101385	1.5802854452373398	0.008522557231683296	7.282995611324622e-05
0.010	0.90	05	-0.08631918883849346	0.007770370565626583	1.3467763827023944	1.8203852902078517	1.260457193863901	1.5956722727793395	0.00856803569283145	7.363781345541089e-05
0.010	0.90	04	-0.08874946620789975	0.008199548362697933	1.3507279191729644	1.8304424372623902	1.2619784529650646	1.5986649822788845	0.00857065873799884	7.369429713961507e-05
0.010	0.90	01	-0.08708605400358195	0.007873809658334213	1.3494870566637844	1.8265374622623824	1.2624010026602026	1.5991972264613723	0.008543061226933372	7.319129144832855e-05
0.010	0.90	06	-0.08744653363439447	0.007966179386618776	1.3534815301125738	1.8381287111237528	1.2660349964781794	1.6095264116254673	0.008527459803444508	7.29433549340307e-05
0.010	2.00	02	-0.05603841387941645	0.003332825960403119	3.0181550971312197	9.1396641796404	2.962116683251803	8.804348330949427	0.019804075423927647	0.00039259997739670186
0.010	2.00	03	-0.05530617693675453	0.0032658460497165154	3.005502394983778	9.061806296273854	2.9501962180470236	8.73222174375858	0.01986905173155285	0.000395228657256839
0.010	2.00	05	-0.05532091944235808	0.0033020822979640155	2.992553790382787	8.982795380731183	2.937232870940429	8.655380395791274	0.019881930871464806	0.0003957346128293766
0.010	2.00	04	-0.05735895698737298	0.003510989001011797	2.9975567709441986	9.015081535687246	2.9401978139568254	8.674545139035006	0.019835070058428588	0.00039380640600480504
0.010	2.00	01	-0.05685009151094001	0.0034465870661937346	3.0063497802024566	9.067090266310812	2.9494996886915166	8.728775547009247	0.019865975713853755	0.00039511230567010065
0.010	2.00	06	-0.05644439595866457	0.003395893112086132	3.0024101642603793	9.044798875174129	2.945965768301715	8.709066602130209	0.01981620398719113	0.000393104371084332
0.010	1.10	02	-0.07531345086104319	0.005943945385668378	1.6449825382559902	2.716251552431194	1.569669087394947	2.4745156899972027	0.010625234627037725	0.00011312961471698454
0.010	1.10	03	-0.07237096408185266	0.005461558189940624	1.6438103259912287	2.710854320783693	1.571439361909376	2.4784283346044425	0.010635939852224888	0.00011337502024585126
0.010	1.10	05	-0.07373332387005242	0.0056953322963982506	1.658871442714244	2.76041735590123	1.5851381188441915	2.5213917830696473	0.01063169905450913	0.00011328148113631243
0.010	1.10	04	-0.07529536677165585	0.0059172790580538405	1.6530935788573276	2.741205011933261	1.5777982120856717	2.498081062008439	0.01062734733398056	0.0001131975387987609
0.010	1.10	01	-0.07150062010206452	0.005349556054850695	1.6416710640098224	2.7041149939481572	1.570170443907758	2.4747905121886893	0.010678003589284965	0.00011426388027470938
0.010	1.10	06	-0.0725625503535313	0.005536579293682588	1.6558398910531642	2.750336022384242	1.5832773406996328	2.5154226046372696	0.010655891378829227	0.0001138092633957746
0.418	0.90	02	-2.862074461490256	8.201621905320543	1.3388186565811868	1.7988451453021062	-1.5232558049090692	2.3364965351879863	-0.04624222612980729	0.016782113962190218
0.418	0.90	03	-2.8502373528458977	8.135525440608713	1.3541915383252148	1.8400147629567243	-1.496045814520683	2.2557250541637752	-0.04599507694101399	0.015230412966972025
0.418	0.90	05	-2.8664018816767127	8.226329694891756	1.352457758065195	1.8356837703935638	-1.5139441236115174	2.3092179318930297	-0.05139751830529426	0.016872649301514088
0.418	0.90	04	-2.857301783548364	8.173914462375295	1.3469603609546132	1.8205299691514394	-1.5103414225937508	2.2960903961247223	-0.04837824897399875	0.01945999643405361
0.418	0.90	01	-2.8282281498357817	8.006774081230569	1.3597662617177102	1.855186658362015	-1.4684618881180715	2.1699892498438236	-0.0484336308826497	0.01770092008685804
0.418	0.90	06	-2.8601268759201095	8.190602622564931	1.3469471920006963	1.8201631492976456	-1.5131796839194132	2.3043072243896847	-0.05174560026274171	0.017996483694587756
0.418	2.00	02	-2.1985547234800658	4.838278077363427	3.015844938972753	9.124228418854395	0.8172902154926872	0.7020476939397223	0.9409483371631746	0.9164899236243783
0.418	2.00	03	-2.1986730736942657	4.839385298059925	2.9723485304183472	8.86487310909027	0.7736754567240818	0.6322804820983517	0.9373849685608328	0.9092239139485071
0.418	2.00	05	-2.1992850823513734	4.8415240949767195	2.9986858896869175	9.018789700657926	0.7994008073355436	0.6682179052228954	0.9385390970698301	0.9109320409987813
0.418	2.00	04	-2.19289204686089	4.814059104991631	3.006551453445396	9.070559235070426	0.8136594065845058	0.700695046170543	0.9452544835901576	0.9259304853014061
0.418	2.00	01	-2.195068806343648	4.823423993901298	2.9840067076703907	8.933306634673484	0.7889379013267427	0.6574814615372531	0.9325590908688686	0.9024591123635087
0.418	2.00	06	-2.1963773368344386	4.829442393723962	3.0132895201932532	9.112553840215677	0.8169121833588147	0.7058080202283041	0.9522179802205181	0.9414529323129508
0.418	1.10	02	-2.5595648192153173	6.556725216355101	1.6493925870169144	2.7286333149904567	-0.9101722321984028	0.841329897964459	0.10758743603854135	0.027853195557200942
0.418	1.10	03	-2.5491049949179465	6.503570775151788	1.6477940268837465	2.7239062284492945	-0.9013109680341999	0.827111652506604	0.11538785626362666	0.028396066904626014
0.418	1.10	05	-2.5539289204661824	6.527771880722167	1.6447173019966161	2.7135270476903885	-0.9092116184695662	0.8404799986851382	0.10958165757489442	0.027585657119500253
0.418	1.10	04	-2.5636053111811465	6.577982901870979	1.6444118774917773	2.714712781237039	-0.9191934336893695	0.8621298087199004	0.11078126558742171	0.02838794503062826
0.418	1.10	01	-2.5459989746528833	6.486769409704791	1.6509006369405805	2.7341750295611877	-0.8950983377123027	0.8141017979817015	0.11386752945854121	0.03077713742506804
0.418	1.10	06	-2.5477565543356606	6.496049524363648	1.6502200893308685	2.732853324602954	-0.8975364650047921	0.8200554857085165	0.10632943267197789	0.028068503755186974
